,year_,month_,day_,humidity_min,humidity_max,humidity_mean,temperature_min,temperature_max,temperature_mean,weight_min,weight_max,weight_mean
0,2017,1,1,90.94499999999998,93.76833333333336,92.05894736842106,-5.1744,6.050466666666668,-0.08215962748876056,52.3611,52.7612,52.66169048888889
1,2017,1,2,92.12999999999997,93.53333333333327,92.79472222222222,-2.464,8.452599999999997,1.8255784118357485,52.5692,52.7612,52.67111111111112
2,2017,1,3,87.87166666666668,92.71666666666664,91.17347222222223,-0.5704,10.064000000000002,3.082556582125604,52.0891,52.9532,52.65376729166667
3,2017,1,4,88.84166666666665,93.05499999999998,91.07791666666667,-0.637,9.798666666666666,3.7500714824879227,51.897,52.9532,52.610834583333336
4,2017,1,5,75.83933333333337,89.57666666666664,82.65607638888889,-4.6214,9.56691666666667,2.2592253019323674,52.5051,52.7292,52.62359055555556
5,2017,1,6,87.91166666666668,93.68666666666664,91.54534722222222,-8.746,18.896,-0.9377708484299518,47.1279,52.9532,52.292326111111116
6,2017,1,7,81.615,93.58999999999996,89.0773611111111,-10.072,9.365183333333336,-2.648781748188406,51.7859,52.6652,52.38475888888889
7,2017,1,8,89.51999999999998,90.81666666666668,90.13118055555555,-3.8698,7.7316,1.812448611111111,52.5692,52.7772,52.64971104166666
8,2017,1,9,89.08166666666666,90.94833333333334,90.16652777777779,0.662,9.885500000000004,3.6595248641304345,52.5372,52.6972,52.61831708333334
9,2017,1,10,82.25,89.77833333333334,86.37201388888889,-1.4738,13.5345,4.034587016908213,52.3771,52.8892,52.57475145833333
10,2017,1,11,84.92666666666669,91.68666666666668,87.87368055555555,-0.1502,11.806166666666671,4.752350241545894,52.2171,52.6812,52.475505625
11,2017,1,12,81.68333333333331,89.02000000000002,84.40236111111112,3.2910000000000004,14.894,6.899888707729469,52.1851,52.6972,52.42196722222223
12,2017,1,13,73.42666666666669,89.58999999999996,80.83861805555554,-0.2832,23.32549999999999,5.965962047101449,50.80880000000001,53.08130000000001,52.28511916666666
13,2017,1,14,79.9185,89.415,85.1835486111111,0.0498,14.925999999999998,4.471487167874396,50.2326,52.5051,52.18620951388888
14,2017,1,15,83.59166666666668,88.7583333333333,87.00312500000001,-0.9824000000000002,15.421666666666669,4.085289598429952,51.769,52.3611,52.259299444444444
15,2017,1,16,84.97166666666666,92.69166666666668,89.96993055555555,-4.9122,16.934,2.929196165458937,48.7923,52.3451,52.12863590277778
16,2017,1,17,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,50.3926,52.6012,52.23552902777778
17,2017,1,18,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,50.2646,52.4411,52.081065625
18,2017,1,19,83.71,93.73666666666672,90.28916666666669,-7.283800000000001,21.248,3.4917176026570047,49.3524,52.5692,51.851402847222225
19,2017,1,20,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,49.1124,52.3131,51.77167027777777
20,2017,1,21,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,49.6245,52.1211,51.762481180555554
21,2017,1,22,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,50.0086,52.2491,51.754043333333335
22,2017,1,23,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,50.6487,52.1531,51.77254111111111
23,2017,1,24,90.95,93.4666666666667,92.52319444444443,-6.8976,22.85,2.46311038647343,51.6569,51.801,51.737027708333336
24,2017,1,25,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,51.6729,51.865,51.76173284722223
25,2017,1,26,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,50.3126,51.897,51.65721840277777
